"","tvalues","df","t","pval","rej","D2","D1","p.one.samp","D","SE","Dr","tr","exclude"
"11384",1.05,2,1.05,0.403880396406157,FALSE,1.05,0.606217782649107,0.93,0.63728253786367,0.606935750346352,-0.63728253786367,-1.05,FALSE
"11386",1.07,29,1.07,0.293444609112944,FALSE,0.384355346337298,0.195354378843509,0.72,0.24827464974177,0.232032382936234,-0.24827464974177,-1.07,FALSE
"11387",0.2,4,0.2,0.851237014136923,FALSE,0.163299316185545,0.0894427190999916,0.93,0.0946126808959803,0.473063404479902,-0.0946126808959803,-0.2,FALSE
"11388",1.02,8,1.02,0.337580106313667,FALSE,0.645104642674349,0.34,0.93,0.361357324987204,0.354271887242357,0.361357324987204,1.02,FALSE
"11389",1.02,5,1.02,0.354517947253114,FALSE,0.771047524938824,0.41641325627314,0.93,0.441237655079738,0.432585936352684,0.441237655079738,1.02,FALSE
"11390",2.95,4,2.95,0.0419693607671237,TRUE,2.40866491373679,1.31928010672488,0.93,1.39553704321571,0.473063404479902,1.39553704321571,2.95,FALSE
"11391",1.02,4,1.02,0.365400096556415,FALSE,0.832826512546281,0.456157867409957,0.93,0.4825246725695,0.473063404479902,0.4825246725695,1.02,FALSE
"11392",3.9,5,3.9,0.0114092925493474,TRUE,2.94812288947197,1.59216833280907,0.93,1.68708515177547,0.432585936352684,1.68708515177547,3.9,FALSE
"11393",3.92,5,3.92,0.0111819972285851,TRUE,2.96324146839234,1.60033329861834,0.93,1.69573687050252,0.432585936352684,-1.69573687050252,-3.92,FALSE
"11394",3.55,4,3.55,0.0237985848442053,TRUE,2.89856286229343,1.58760826402485,0.93,1.67937508590365,0.473063404479902,1.67937508590365,3.55,FALSE
"11395",2.79,5,2.79,0.0384448803186705,TRUE,2.10904175939149,1.13901273039418,0.93,1.20691476242399,0.432585936352684,1.20691476242399,2.79,FALSE
"11396",4.62,16,4.62,0.000283838649583146,TRUE,2.17788888605457,1.12051458766786,0.72,1.41657939121614,0.306618915847649,1.41657939121614,4.62,FALSE
"11397",2.77,7,2.77,0.0276941031921882,TRUE,1.84666666666667,0.979342891943368,0.93,1.040055556174,0.375471319918411,-1.040055556174,-2.77,FALSE
"11398",2.78,16,2.78,0.0133818698232768,TRUE,1.31050456779907,0.674249037601006,0.72,0.852400586056463,0.306618915847649,-0.852400586056463,-2.78,FALSE
"11399",3.01,13,3.01,0.0100438677449222,TRUE,1.55435731627791,0.804456338156397,0.72,1.01442861203042,0.337019472435356,-1.01442861203042,-3.01,FALSE
"11400",0.249,13,0.249,0.807251478966855,FALSE,0.128583047094086,0.0665480492361937,0.72,0.0839178486364036,0.337019472435356,0.0839178486364036,0.249,FALSE
"11401",2.695,13,2.695,0.0183682352661387,TRUE,1.3916920157372,0.720269046953984,0.72,0.908267478213284,0.337019472435356,-0.908267478213284,-2.695,FALSE
"11402",3.527,13,3.527,0.00371661968395465,TRUE,1.82133496827647,0.942630400225121,0.72,1.1886676792795,0.337019472435356,1.1886676792795,3.527,FALSE
"11404",3.423,13,3.423,0.0045373552654393,TRUE,1.76762959920906,0.914835231066229,0.72,1.15361765414622,0.337019472435356,1.15361765414622,3.423,FALSE
"11405",0.597,13,0.597,0.560761619771566,FALSE,0.30828947435811,0.159554961421717,0.72,0.201200625043907,0.337019472435356,0.201200625043907,0.597,FALSE
"11406",2.44,21,2.44,0.0236407755119683,TRUE,1.01755034059852,0.520209747907689,0.72,0.659465113861123,0.270272587648001,0.659465113861123,2.44,FALSE
"11407",3.28,21,3.28,0.00357273482615827,TRUE,1.36785455621441,0.699298349646402,0.72,0.886494087485445,0.270272587648001,-0.886494087485445,-3.28,FALSE
"11408",2.11,21,2.11,0.0470286666816619,TRUE,0.879930827320855,0.449853511510338,0.72,0.570275159937283,0.270272587648001,-0.570275159937283,-2.11,FALSE
"11409",2.4,15,2.4,0.0298249294648023,TRUE,1.1641710001744,0.6,0.72,0.757967880048831,0.315819950020346,-0.757967880048831,-2.4,FALSE
"11410",2.61,15,2.61,0.0197027054039456,TRUE,1.26603596268966,0.6525,0.72,0.824290069553104,0.315819950020346,0.824290069553104,2.61,FALSE
"11411",2.39,15,2.39,0.0304132834773205,TRUE,1.15932028767367,0.5975,0.72,0.754809680548628,0.315819950020347,-0.754809680548628,-2.39,FALSE
"11412",2.17,15,2.17,0.0464766868146513,TRUE,1.05260461265769,0.5425,0.72,0.685329291544152,0.315819950020346,0.685329291544152,2.17,FALSE
"11413",2.9,15,2.9,0.0109946798728704,TRUE,1.40670662521073,0.725,0.72,0.915877855059005,0.315819950020346,-0.915877855059005,-2.9,FALSE
"11414",2.44,15,2.44,0.0275775703187646,TRUE,1.1835738501773,0.61,0.72,0.770600678049645,0.315819950020346,-0.770600678049645,-2.44,FALSE
"11415",2.15,15,2.15,0.0482748490415499,TRUE,1.04290318765623,0.5375,0.72,0.679012892543745,0.315819950020346,0.679012892543745,2.15,FALSE
"11416",2.58,15,2.58,0.0209146759238263,TRUE,1.25148382518748,0.645,0.72,0.814815471052494,0.315819950020346,0.814815471052494,2.58,FALSE
"11417",2.25,21,2.25,0.0352971281545584,TRUE,0.938314863256837,0.479701611800123,0.72,0.608113322208003,0.270272587648001,0.608113322208003,2.25,FALSE
"11419",4.14,6,4.14,0.0060786197094016,TRUE,2.92742207411231,1.5647729182582,0.93,1.66015835916799,0.40100443458164,1.66015835916799,4.14,FALSE
"11421",4.8,6,4.8,0.00300074588762866,TRUE,3.39411254969543,1.81422947044429,0.93,1.92482128599187,0.40100443458164,-1.92482128599187,-4.8,FALSE
"11422",3.34,6,3.34,0.0156117170318515,TRUE,2.36173664916307,1.26240133985082,0.93,1.33935481150268,0.40100443458164,-1.33935481150268,-3.34,FALSE
"11423",4.46,6,4.46,0.00428301251872099,TRUE,3.153696244092,1.68572154962115,0.93,1.78847977823411,0.40100443458164,-1.78847977823411,-4.46,FALSE
"11425",3.12,6,3.12,0.0205849108289025,TRUE,2.20617315730203,1.17924915578879,0.93,1.25113383589472,0.40100443458164,1.25113383589472,3.12,FALSE
"11426",2.94,6,2.94,0.0259476498744262,TRUE,2.07889393668845,1.11121555064713,0.93,1.17895303767002,0.40100443458164,-1.17895303767002,-2.94,FALSE
"11427",2.78,6,2.78,0.0319970067019526,TRUE,1.9657568516986,1.05074123496565,0.93,1.11479232813696,0.40100443458164,1.11479232813696,2.78,FALSE
"11429",2.74,6,2.74,0.0337357002900154,TRUE,1.93747258045114,1.03562265604528,0.93,1.09875215075369,0.40100443458164,1.09875215075369,2.74,FALSE
"11430",2.45,6,2.45,0.0497907522602374,TRUE,1.73241161390704,0.926012958872607,0.93,0.982460864725017,0.40100443458164,-0.982460864725017,-2.45,FALSE
"11431",5.59,6,5.59,0.00139364032445832,TRUE,3.9527269068328,2.11282140412158,0.93,2.24161478931137,0.40100443458164,-2.24161478931137,-5.59,FALSE
"11432",4.11,4,4.11,0.0147321484234519,TRUE,3.35580094761295,1.83804787750483,0.93,1.9442905924124,0.473063404479902,1.9442905924124,4.11,FALSE
"11433",3.3,4,3.3,0.0299334200841259,TRUE,2.6944387170615,1.47580486514986,0.93,1.56110923478368,0.473063404479902,1.56110923478368,3.3,FALSE
"11434",2.41,4,2.41,0.0735547961612799,FALSE,1.96775676003582,1.0777847651549,0.93,1.14008280479656,0.473063404479902,1.14008280479656,2.41,FALSE
"11435",2.371,18,2.371,0.0291055677601597,TRUE,1.0603434349304,0.543944705007102,0.72,0.688536349385625,0.290399135126793,-0.688536349385625,-2.371,FALSE
"11436",1.968,18,1.968,0.0646687181074619,FALSE,0.880116355943917,0.451490164257266,0.72,0.571505497929528,0.290399135126793,0.571505497929528,1.968,FALSE
"11437",3.398,9,3.398,0.00789831715736522,TRUE,2.04907109775048,1.07454194892522,0.93,1.14275898934298,0.336303410636546,1.14275898934298,3.398,FALSE
"11438",2.183,10,2.183,0.0539710680996346,FALSE,1.26035563764095,0.658199265213258,0.93,0.700350211283197,0.320820069300594,0.700350211283197,2.183,FALSE
"11439",3.382,10,3.382,0.0069790917769923,TRUE,1.95259861039931,1.019711367362,0.93,1.08501347437461,0.320820069300594,-1.08501347437461,-3.382,FALSE
"11440",5.174,79,5.174,1.69588794873832e-06,TRUE,1.14977777777778,0.578470785779196,0.72,0.738436743538799,0.142720669412215,0.738436743538799,5.174,FALSE
"11441",2.82,19,2.82,0.0109362178273698,TRUE,1.230748900931,0.630571169654941,0.72,0.798620934412236,0.283198912912141,-0.798620934412236,-2.82,FALSE
"11442",2.362,15,2.362,0.0321195858819561,TRUE,1.14573829267164,0.5905,0.72,0.745966721948058,0.315819950020346,-0.745966721948058,-2.362,FALSE
"11443",0.409,14,0.409,0.688727754289404,FALSE,0.2045,0.105603345906589,0.72,0.133294409052744,0.325903200617956,-0.133294409052744,-0.409,FALSE
"11444",0.6292,53,0.6292,0.531920953998763,FALSE,0.169682621384749,0.0856232747866209,0.72,0.109159891834097,0.17348997430721,0.109159891834097,0.6292,FALSE
"11445",2.64,10,2.64,0.0247339717738084,TRUE,1.52420471066061,0.795989949685296,0.93,0.846964982953568,0.320820069300594,0.846964982953568,2.64,FALSE
"11446",3.49,10,3.49,0.00582301017282294,TRUE,2.01495243947179,1.0522745925764,0.93,1.11966204185907,0.320820069300594,1.11966204185907,3.49,FALSE
"11447",0.719,8,0.719,0.492605127178132,FALSE,0.454735527532213,0.239666666666667,0.93,0.254721486927255,0.354271887242357,0.254721486927255,0.719,FALSE
"11448",1.055,16,1.055,0.307096504990175,FALSE,0.497331769434538,0.255875084413331,0.72,0.323482956219269,0.306618915847649,0.323482956219269,1.055,FALSE
"11450",2.06,8,2.06,0.0733599986052356,FALSE,1.30285839598937,0.686666666666667,0.93,0.729800087719256,0.354271887242357,0.729800087719256,2.06,FALSE
"11451",0.57,5,0.57,0.593333527298908,FALSE,0.430879499230519,0.232701525564402,0.93,0.24657398372103,0.432585936352684,0.24657398372103,0.57,FALSE
"11452",1,14,1,0.334281943394657,FALSE,0.5,0.258198889747161,0.72,0.325903200617956,0.325903200617956,-0.325903200617956,-1,FALSE
"11453",0.43,14,0.43,0.673740709268317,FALSE,0.215,0.111025522591279,0.72,0.140138376265721,0.325903200617956,0.140138376265721,0.43,FALSE
"11454",3.1,14,3.1,0.00783239161839866,TRUE,1.55,0.8004165582162,0.72,1.01029992191566,0.325903200617956,-1.01029992191566,-3.1,FALSE
"11455",2.45,10,2.45,0.0342577808426694,TRUE,1.41450815951458,0.738702794215521,0.93,0.786009169786455,0.320820069300594,0.786009169786455,2.45,FALSE
"11456",3.12,10,3.12,0.0108739764691332,TRUE,1.80133283987163,0.940715395082623,0.93,1.00095861621785,0.320820069300594,1.00095861621785,3.12,FALSE
"11457",0.815,8,0.815,0.438659506223374,FALSE,0.515451258607446,0.271666666666667,0.93,0.288731588102521,0.354271887242357,-0.288731588102521,-0.815,FALSE
"11458",0.173,8,0.173,0.866948362445148,FALSE,0.109414807041826,0.0576666666666667,0.93,0.0612890364929278,0.354271887242357,-0.0612890364929278,-0.173,FALSE
"11459",1.31,26,1.31,0.201652579886798,FALSE,0.495133459642088,0.252109617546137,0.72,0.320156293333003,0.244394117048094,0.320156293333003,1.31,FALSE
"11460",1.13,26,1.13,0.268793520100611,FALSE,0.427099854500427,0.217468601394759,0.72,0.276165352264346,0.244394117048094,-0.276165352264346,-1.13,FALSE
"11461",4.103,13,4.103,0.0012461199850895,TRUE,2.1187800892652,1.09657287556668,0.72,1.38279089540226,0.337019472435356,1.38279089540226,4.103,FALSE
"11462",1.33,13,1.33,0.206382118525584,FALSE,0.686809046727449,0.355457451743524,0.72,0.448235898339023,0.337019472435356,0.448235898339023,1.33,FALSE
"11463",5.096,13,5.096,0.000205177162509784,TRUE,2.63156308430307,1.36196328878571,0.72,1.71745123153057,0.337019472435356,1.71745123153057,5.096,FALSE
"11464",4.64,26,4.64,8.69389155588873e-05,TRUE,1.75375515476281,0.892968416346621,0.72,1.13398870310316,0.244394117048094,1.13398870310316,4.64,FALSE
"11465",4.25,26,4.25,0.000242964534767465,TRUE,1.60634901028922,0.81791288135197,0.72,1.0386749974544,0.244394117048094,-1.0386749974544,-4.25,FALSE
"11466",0.268,22,0.268,0.791196071735245,FALSE,0.109410541844315,0.055881862967296,0.72,0.0708698930528614,0.264439899450976,-0.0708698930528614,-0.268,FALSE
"11467",0.58,22,0.58,0.567807918296241,FALSE,0.236784008469041,0.120938360153103,0.72,0.153375141681566,0.264439899450975,-0.153375141681566,-0.58,FALSE
"11468",4.103,13,4.103,0.0012461199850895,TRUE,2.1187800892652,1.09657287556668,0.72,1.38279089540226,0.337019472435356,-1.38279089540226,-4.103,FALSE
"11469",4.689,11,4.689,0.00066183012004295,TRUE,2.6009892201001,1.35359770611508,0.72,1.70286733003088,0.363162151851329,-1.70286733003088,-4.689,FALSE
"11470",0.835,11,0.835,0.42148302248226,FALSE,0.463174663848066,0.241043737386669,0.72,0.30324039679586,0.363162151851329,0.30324039679586,0.835,FALSE
"11471",1.63,11,1.63,0.131375663698757,FALSE,0.904161319847123,0.470540469389545,0.72,0.591954307517667,0.363162151851329,-0.591954307517667,-1.63,FALSE
"11472",2.4,11,2.4,0.0352325659717361,TRUE,1.33128047094055,0.692820323027551,0.72,0.871589164443191,0.363162151851329,0.871589164443191,2.4,FALSE
"11473",0.835,11,0.835,0.42148302248226,FALSE,0.463174663848066,0.241043737386669,0.72,0.30324039679586,0.363162151851329,0.30324039679586,0.835,FALSE
"11474",4.16,22,4.16,0.000408194224309488,TRUE,1.69831288832967,0.867419962477431,0.72,1.10006998171606,0.264439899450976,-1.10006998171606,-4.16,FALSE
"11475",1.3,22,1.3,0.20705704404353,FALSE,0.530722777603022,0.271068738274197,0.72,0.343771869286268,0.264439899450976,0.343771869286268,1.3,FALSE
"11476",0.319,22,0.319,0.75273557248978,FALSE,0.130231204657972,0.0665160980842069,0.72,0.0843563279248612,0.264439899450976,0.0843563279248612,0.319,FALSE
"11477",1.054,22,1.054,0.303321695191749,FALSE,0.430293698148912,0.219774192416157,0.72,0.278719654021328,0.264439899450976,0.278719654021328,1.054,FALSE
"11479",0.7,11,0.7,0.498464465694396,FALSE,0.38829013735766,0.202072594216369,0.72,0.254213506295931,0.363162151851329,-0.254213506295931,-0.7,FALSE
"11480",1.8,11,1.8,0.0993158931387694,FALSE,0.998460353205412,0.519615242270663,0.72,0.653691873332393,0.363162151851329,-0.653691873332393,-1.8,FALSE
"11481",2.69,11,2.69,0.0210291441222503,TRUE,1.49214352784587,0.776536112060047,0.72,0.976906188480076,0.363162151851329,-0.976906188480076,-2.69,FALSE
"11482",5.42,22,5.42,1.91746921314184e-05,TRUE,2.21270573431414,1.13014812418935,0.72,1.43326425502429,0.264439899450976,-1.43326425502429,-5.42,FALSE
"11483",0.8,22,0.8,0.432264874363403,FALSE,0.32659863237109,0.16681153124566,0.72,0.21155191956078,0.264439899450975,0.21155191956078,0.8,FALSE
"11484",0.7,11,0.7,0.498464465694396,FALSE,0.38829013735766,0.202072594216369,0.72,0.254213506295931,0.363162151851329,0.254213506295931,0.7,FALSE
"11485",2.69,11,2.69,0.0210291441222503,TRUE,1.49214352784587,0.776536112060047,0.72,0.976906188480076,0.363162151851329,0.976906188480076,2.69,FALSE
"11486",4.65,8,4.65,0.00164467939984991,TRUE,2.94091822395659,1.55,0.93,1.64736427567696,0.354271887242357,-1.64736427567696,-4.65,FALSE
"11487",2.1,15,2.1,0.0530552561520428,FALSE,1.0186496251526,0.525,0.72,0.663221895042728,0.315819950020346,-0.663221895042728,-2.1,FALSE
"11488",5.64,21,5.64,1.3452931822755e-05,TRUE,2.3520425905638,1.20245204024564,0.72,1.52433739433473,0.270272587648001,1.52433739433473,5.64,FALSE
"11489",5.37,21,5.37,2.51538069255819e-05,TRUE,2.23944480697298,1.14488784682963,0.72,1.45136379566977,0.270272587648001,1.45136379566977,5.37,FALSE
"11490",2.26,21,2.26,0.0345712129987863,TRUE,0.942485151537978,0.48183361896368,0.72,0.610816048084483,0.270272587648001,0.610816048084483,2.26,FALSE
"11491",2.73,21,2.73,0.0125454875493785,TRUE,1.13848870075163,0.582037955650817,0.72,0.737844164279044,0.270272587648001,0.737844164279044,2.73,FALSE
"11492",4.27,21,4.27,0.000340678462503297,TRUE,1.78071309604742,0.910367058838456,0.72,1.15406394925697,0.270272587648001,1.15406394925697,4.27,FALSE
"11493",1.28,21,1.28,0.214505053940639,FALSE,0.533796899986111,0.272896916935181,0.72,0.345948912189442,0.270272587648001,-0.345948912189442,-1.28,FALSE
"11494",5.66,21,5.66,1.28472971121507e-05,TRUE,2.36038316712609,1.20671605457276,0.72,1.52974284608769,0.270272587648001,1.52974284608769,5.66,FALSE
"11496",2.82,21,2.82,0.0102586646531171,TRUE,1.1760212952819,0.601226020122821,0.72,0.762168697167364,0.270272587648001,0.762168697167364,2.82,FALSE
"11497",2.47,21,2.47,0.0221664874526226,TRUE,1.03006120544195,0.526605769398358,0.72,0.667573291490564,0.270272587648001,-0.667573291490564,-2.47,FALSE
"11498",4.51,21,4.51,0.000191981962450072,TRUE,1.88080001479481,0.961535230763803,0.72,1.21892937029249,0.270272587648001,1.21892937029249,4.51,FALSE
"11499",5.12,21,5.12,4.51721005954031e-05,TRUE,2.13518759994445,1.09158766774073,0.72,1.38379564875777,0.270272587648001,1.38379564875777,5.12,FALSE
"11500",1.11,21,1.11,0.27954822337895,FALSE,0.462901999206706,0.236652795154728,0.72,0.300002572289282,0.270272587648001,0.300002572289282,1.11,FALSE
"11501",1.21,21,1.21,0.239723654886803,FALSE,0.504604882018121,0.257972866790289,0.72,0.327029831054082,0.270272587648001,-0.327029831054082,-1.21,FALSE
"11502",2.84,19,2.84,0.0104687465504192,TRUE,1.23947761654044,0.63504330560994,0.72,0.804284912670479,0.283198912912141,0.804284912670479,2.84,FALSE
"11503",3.84,19,3.84,0.00110419741981538,TRUE,1.67591339701242,0.858650103359919,0.72,1.08748382558262,0.283198912912141,1.08748382558262,3.84,FALSE
"11504",2.75,17,2.75,0.0136679984066004,TRUE,1.26178653628809,0.648181216087669,0.72,0.819990705743787,0.298178438452286,-0.819990705743787,-2.75,FALSE
"11505",4.3,17,4.3,0.000484975742496063,TRUE,1.97297531128683,1.01351971970072,0.72,1.28216728534483,0.298178438452286,1.28216728534483,4.3,FALSE
"11506",3,19,3,0.0073617241838686,TRUE,1.30930734141595,0.670820393249937,0.72,0.849596738736422,0.283198912912141,-0.849596738736422,-3,FALSE
"11507",5.5,10,5.5,0.000261788373494554,TRUE,3.17542648054294,1.6583123951777,0.93,1.76451038115327,0.320820069300594,-1.76451038115327,-5.5,FALSE
"11508",2.82,10,2.82,0.0181607071830112,TRUE,1.62812775911474,0.850261991709293,0.93,0.904712595427675,0.320820069300594,-0.904712595427675,-2.82,FALSE
"11509",2.3,10,2.3,0.044254313284287,TRUE,1.32790561913614,0.693476092528856,0.93,0.737886159391366,0.320820069300594,-0.737886159391366,-2.3,FALSE
"11510",1.5,10,1.5,0.16450732644544,FALSE,0.866025403784439,0.452267016866645,0.93,0.481230103950891,0.320820069300594,-0.481230103950891,-1.5,FALSE
"11511",4.6,8,4.6,0.00175545276948519,TRUE,2.90929544735491,1.53333333333333,0.93,1.62965068131484,0.354271887242357,-1.62965068131484,-4.6,FALSE
"11512",2.9,8,2.9,0.0198917036550978,TRUE,1.83412104289766,0.966666666666667,0.93,1.02738847300284,0.354271887242357,1.02738847300284,2.9,FALSE
"11513",1.77,8,1.77,0.11468612651627,FALSE,1.11944629169961,0.59,0.93,0.627061240418972,0.354271887242357,-0.627061240418972,-1.77,FALSE
"11514",2.2,15,2.2,0.0438955751274963,TRUE,1.06715675015987,0.55,0.72,0.694803890044762,0.315819950020346,0.694803890044762,2.2,FALSE
"11515",1.9,15,1.9,0.0768310257160087,FALSE,0.921635375138065,0.475,0.72,0.600057905038658,0.315819950020346,-0.600057905038658,-1.9,FALSE
"11518",4.11,40,4.11,0.000190634215427199,TRUE,1.2683735366884,0.641874161362171,0.72,0.817293986453514,0.198854984538568,0.817293986453514,4.11,FALSE
"11520",5.3,10,5.3,0.0003475434298712,TRUE,3.05995642670502,1.59801012626215,0.93,1.70034636729315,0.320820069300594,-1.70034636729315,-5.3,FALSE
"11521",0.5,5,0.5,0.638298871640929,FALSE,0.377964473009227,0.204124145231932,0.93,0.216292968176342,0.432585936352684,0.216292968176342,0.5,FALSE
"11522",0.3,5,0.3,0.776249042263275,FALSE,0.226778683805536,0.122474487139159,0.93,0.129775780905805,0.432585936352684,-0.129775780905805,-0.3,FALSE
"11523",0.1,10,0.1,0.922320718564408,FALSE,0.0577350269189626,0.0301511344577764,0.93,0.0320820069300594,0.320820069300594,0.0320820069300594,0.1,FALSE
"11524",0.5,10,0.5,0.627893605742973,FALSE,0.288675134594813,0.150755672288882,0.93,0.160410034650297,0.320820069300594,0.160410034650297,0.5,FALSE
"11525",2.3,32,2.3,0.0281192090431031,TRUE,0.788893491655541,0.400378608698105,0.72,0.509162775926187,0.221375119967907,-0.509162775926187,-2.3,FALSE
"11526",0.66,86,0.66,0.511017612984489,FALSE,0.140712472794703,0.0707594272992945,0.72,0.0903462800380088,0.136888303087892,-0.0903462800380088,-0.66,FALSE
"11527",2.63,86,2.63,0.0101152149966304,TRUE,0.560717884015255,0.28196559666234,0.72,0.360016237121156,0.136888303087892,0.360016237121156,2.63,FALSE
"11528",0.01,86,0.01,0.992044448643971,FALSE,0.0021320071635561,0.00107211253483779,0.72,0.00136888303087892,0.136888303087892,0.00136888303087892,0.01,FALSE
